"Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments.","Table S12. Current exposure typology thresholds, counts, tests, and country assignments."
triple exposure,triple exposure,triple exposure,triple exposure,triple exposure,triple exposure,triple exposure,triple exposure,triple exposure,triple exposure,triple exposure,triple exposure,triple exposure,triple exposure,triple exposure,triple exposure,triple exposure,triple exposure,triple exposure,triple exposure,triple exposure,triple exposure,triple exposure,1,1,1,1,1,1,1,1,1,0.5076142131979695,0.5076142131979695,0.5076142131979695,0.5076142131979695,0.5076142131979695,0.5076142131979695,0.5076142131979695,0.5076142131979695,0.5076142131979695,0.5076142131979695,0.5076142131979695,0.5076142131979695,0.5076142131979695,0.5076142131979695
insufficient data,insufficient data,insufficient data,insufficient data,insufficient data,insufficient data,insufficient data,insufficient data,insufficient data,insufficient data,insufficient data,insufficient data,insufficient data,insufficient data,insufficient data,insufficient data,insufficient data,insufficient data,insufficient data,insufficient data,insufficient data,insufficient data,insufficient data,34,34,34,34,34,34,34,34,34,17.258883248730964,17.258883248730964,17.258883248730964,17.258883248730964,17.258883248730964,17.258883248730964,17.258883248730964,17.258883248730964,17.258883248730964,17.258883248730964,17.258883248730964,17.258883248730964,17.258883248730964,17.258883248730964
Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.,Subtable 4. Typology continuous summary.
Group type,Group type,Group type,Group,Group,Group,Group,Group,Variable,Variable,Variable,Variable,Variable,N,N,N,N,Missing,Median,Median,Median,Median,Q1,Q1,Q3,Q3,Q3,Q3,Iqr,Min,Min,Min,Min,Max,Max,Max,Max,Max,Range,Range,Range,Range,Range,Median iqr,Median iqr,Median iqr
exposure typology,exposure typology,exposure typology,double exposure,double exposure,double exposure,double exposure,double exposure,HDI,HDI,HDI,HDI,HDI,33,33,33,33,2,0.5379999876022339,0.5379999876022339,0.5379999876022339,0.5379999876022339,0.4749999940395355,0.4749999940395355,0.5979999899864197,0.5979999899864197,0.5979999899864197,0.5979999899864197,0.12299999594688416,0.3889999985694885,0.3889999985694885,0.3889999985694885,0.3889999985694885,0.7360000014305115,0.7360000014305115,0.7360000014305115,0.7360000014305115,0.7360000014305115,0.34700000286102295,0.34700000286102295,0.34700000286102295,0.34700000286102295,0.34700000286102295,0.54 (0.47 to 0.60),0.54 (0.47 to 0.60),0.54 (0.47 to 0.60)
exposure typology,exposure typology,exposure typology,double exposure,double exposure,double exposure,double exposure,double exposure,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,34,34,34,34,1,0.012404998914685295,0.012404998914685295,0.012404998914685295,0.012404998914685295,-0.05265690283422088,-0.05265690283422088,0.07219082258406487,0.07219082258406487,0.07219082258406487,0.07219082258406487,0.12484772541828575,-0.7933974276161349,-0.7933974276161349,-0.7933974276161349,-0.7933974276161349,0.4423607454211442,0.4423607454211442,0.4423607454211442,0.4423607454211442,0.4423607454211442,1.235758173037279,1.235758173037279,1.235758173037279,1.235758173037279,1.235758173037279,0.01 (-0.05 to 0.07),0.01 (-0.05 to 0.07),0.01 (-0.05 to 0.07)
exposure typology,exposure typology,exposure typology,double exposure,double exposure,double exposure,double exposure,double exposure,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,34,34,34,34,1,0.031231353293206067,0.031231353293206067,0.031231353293206067,0.031231353293206067,-0.029302843635278582,-0.029302843635278582,0.1124805036225845,0.1124805036225845,0.1124805036225845,0.1124805036225845,0.14178334725786307,-0.5914332516009005,-0.5914332516009005,-0.5914332516009005,-0.5914332516009005,0.3630202643112526,0.3630202643112526,0.3630202643112526,0.3630202643112526,0.3630202643112526,0.9544535159121532,0.9544535159121532,0.9544535159121532,0.9544535159121532,0.9544535159121532,0.03 (-0.03 to 0.11),0.03 (-0.03 to 0.11),0.03 (-0.03 to 0.11)
exposure typology,exposure typology,exposure typology,double exposure,double exposure,double exposure,double exposure,double exposure,SDI,SDI,SDI,SDI,SDI,35,35,35,35,0,0.429360316,0.429360316,0.429360316,0.429360316,0.3660762275,0.3660762275,0.504721218,0.504721218,0.504721218,0.504721218,0.1386449905,0.168072774,0.168072774,0.168072774,0.168072774,0.725307227,0.725307227,0.725307227,0.725307227,0.725307227,0.5572344530000001,0.5572344530000001,0.5572344530000001,0.5572344530000001,0.5572344530000001,0.43 (0.37 to 0.50),0.43 (0.37 to 0.50),0.43 (0.37 to 0.50)
exposure typology,exposure typology,exposure typology,double exposure,double exposure,double exposure,double exposure,double exposure,female LC YLL 2021,female LC YLL 2021,female LC YLL 2021,female LC YLL 2021,female LC YLL 2021,35,35,35,35,0,38.738426208496094,38.738426208496094,38.738426208496094,38.738426208496094,20.203702926635742,20.203702926635742,95.53765487670898,95.53765487670898,95.53765487670898,95.53765487670898,75.33395195007324,1.097314476966858,1.097314476966858,1.097314476966858,1.097314476966858,953.34454345703125,953.34454345703125,953.34454345703125,953.34454345703125,953.34454345703125,952.2472289800644,952.2472289800644,952.2472289800644,952.2472289800644,952.2472289800644,38.74 (20.20 to 95.54),38.74 (20.20 to 95.54),38.74 (20.20 to 95.54)
exposure typology,exposure typology,exposure typology,double exposure,double exposure,double exposure,double exposure,double exposure,female LC mort 2021,female LC mort 2021,female LC mort 2021,female LC mort 2021,female LC mort 2021,35,35,35,35,0,1.2635455131530762,1.2635455131530762,1.2635455131530762,1.2635455131530762,0.6699448823928833,0.6699448823928833,3.3488686084747314,3.3488686084747314,3.3488686084747314,3.3488686084747314,2.678923726081848,0.04557765647768974,0.04557765647768974,0.04557765647768974,0.04557765647768974,45.48320007324219,45.48320007324219,45.48320007324219,45.48320007324219,45.48320007324219,45.4376224167645,45.4376224167645,45.4376224167645,45.4376224167645,45.4376224167645,1.26 (0.67 to 3.35),1.26 (0.67 to 3.35),1.26 (0.67 to 3.35)
exposure typology,exposure typology,exposure typology,double exposure,double exposure,double exposure,double exposure,double exposure,urbanisation,urbanisation,urbanisation,urbanisation,urbanisation,35,35,35,35,0,43.7345385973699,43.7345385973699,43.7345385973699,43.7345385973699,28.962617730479998,28.962617730479998,57.781685808916905,57.781685808916905,57.781685808916905,57.781685808916905,28.819068078436906,14.4398342822353,14.4398342822353,14.4398342822353,14.4398342822353,92.117972910453,92.117972910453,92.117972910453,92.117972910453,92.117972910453,77.67813862821771,77.67813862821771,77.67813862821771,77.67813862821771,77.67813862821771,43.73 (28.96 to 57.78),43.73 (28.96 to 57.78),43.73 (28.96 to 57.78)
exposure typology,exposure typology,exposure typology,low exposure,low exposure,low exposure,low exposure,low exposure,HDI,HDI,HDI,HDI,HDI,32,32,32,32,7,0.7524999976158142,0.7524999976158142,0.7524999976158142,0.7524999976158142,0.7177499979734421,0.7177499979734421,0.7992499768733978,0.7992499768733978,0.7992499768733978,0.7992499768733978,0.08149997889995575,0.6690000295639038,0.6690000295639038,0.6690000295639038,0.6690000295639038,0.9490000009536744,0.9490000009536744,0.9490000009536744,0.9490000009536744,0.9490000009536744,0.2799999713897706,0.2799999713897706,0.2799999713897706,0.2799999713897706,0.2799999713897706,0.75 (0.72 to 0.80),0.75 (0.72 to 0.80),0.75 (0.72 to 0.80)
exposure typology,exposure typology,exposure typology,low exposure,low exposure,low exposure,low exposure,low exposure,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,39,39,39,39,0,-0.16450391370997042,-0.16450391370997042,-0.16450391370997042,-0.16450391370997042,-0.3193989288392267,-0.3193989288392267,0.11320643421231244,0.11320643421231244,0.11320643421231244,0.11320643421231244,0.4326053630515392,-1.153387447386238,-1.153387447386238,-1.153387447386238,-1.153387447386238,3.0697992611439204,3.0697992611439204,3.0697992611439204,3.0697992611439204,3.0697992611439204,4.223186708530158,4.223186708530158,4.223186708530158,4.223186708530158,4.223186708530158,-0.16 (-0.32 to 0.11),-0.16 (-0.32 to 0.11),-0.16 (-0.32 to 0.11)
exposure typology,exposure typology,exposure typology,low exposure,low exposure,low exposure,low exposure,low exposure,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,39,39,39,39,0,-0.1246954746132521,-0.1246954746132521,-0.1246954746132521,-0.1246954746132521,-0.3208590955590773,-0.3208590955590773,0.0767125110961224,0.0767125110961224,0.0767125110961224,0.0767125110961224,0.39757160665519975,-0.4995089745217766,-0.4995089745217766,-0.4995089745217766,-0.4995089745217766,2.578295168407663,2.578295168407663,2.578295168407663,2.578295168407663,2.578295168407663,3.07780414292944,3.07780414292944,3.07780414292944,3.07780414292944,3.07780414292944,-0.12 (-0.32 to 0.08),-0.12 (-0.32 to 0.08),-0.12 (-0.32 to 0.08)
exposure typology,exposure typology,exposure typology,low exposure,low exposure,low exposure,low exposure,low exposure,SDI,SDI,SDI,SDI,SDI,39,39,39,39,0,0.679626598,0.679626598,0.679626598,0.679626598,0.6510529780000001,0.6510529780000001,0.744636296,0.744636296,0.744636296,0.744636296,0.09358331799999997,0.562698301,0.562698301,0.562698301,0.562698301,0.886675267,0.886675267,0.886675267,0.886675267,0.886675267,0.32397696600000003,0.32397696600000003,0.32397696600000003,0.32397696600000003,0.32397696600000003,0.68 (0.65 to 0.74),0.68 (0.65 to 0.74),0.68 (0.65 to 0.74)
exposure typology,exposure typology,exposure typology,low exposure,low exposure,low exposure,low exposure,low exposure,female LC YLL 2021,female LC YLL 2021,female LC YLL 2021,female LC YLL 2021,female LC YLL 2021,39,39,39,39,0,208.2233123779297,208.2233123779297,208.2233123779297,208.2233123779297,107.66250610351563,107.66250610351563,333.6516418457031,333.6516418457031,333.6516418457031,333.6516418457031,225.9891357421875,34.19679641723633,34.19679641723633,34.19679641723633,34.19679641723633,1414.0728759765625,1414.0728759765625,1414.0728759765625,1414.0728759765625,1414.0728759765625,1379.8760795593262,1379.8760795593262,1379.8760795593262,1379.8760795593262,1379.8760795593262,208.22 (107.66 to 333.65),208.22 (107.66 to 333.65),208.22 (107.66 to 333.65)
exposure typology,exposure typology,exposure typology,low exposure,low exposure,low exposure,low exposure,low exposure,female LC mort 2021,female LC mort 2021,female LC mort 2021,female LC mort 2021,female LC mort 2021,39,39,39,39,0,8.398992538452148,8.398992538452148,8.398992538452148,8.398992538452148,4.621138572692871,4.621138572692871,13.865881443023682,13.865881443023682,13.865881443023682,13.865881443023682,9.24474287033081,1.1814955472946167,1.1814955472946167,1.1814955472946167,1.1814955472946167,64.49018096923828,64.49018096923828,64.49018096923828,64.49018096923828,64.49018096923828,63.308685421943665,63.308685421943665,63.308685421943665,63.308685421943665,63.308685421943665,8.40 (4.62 to 13.87),8.40 (4.62 to 13.87),8.40 (4.62 to 13.87)
exposure typology,exposure typology,exposure typology,low exposure,low exposure,low exposure,low exposure,low exposure,urbanisation,urbanisation,urbanisation,urbanisation,urbanisation,39,39,39,39,0,67.3058612772421,67.3058612772421,67.3058612772421,67.3058612772421,57.19194447479025,57.19194447479025,78.4596473809033,78.4596473809033,78.4596473809033,78.4596473809033,21.26770290611306,26.443303961947,26.443303961947,26.443303961947,26.443303961947,100,100,100,100,100,73.556696038053,73.556696038053,73.556696038053,73.556696038053,73.556696038053,67.31 (57.19 to 78.46),67.31 (57.19 to 78.46),67.31 (57.19 to 78.46)
exposure typology,exposure typology,exposure typology,single exposure,single exposure,single exposure,single exposure,single exposure,HDI,HDI,HDI,HDI,HDI,76,76,76,76,12,0.8009999990463257,0.8009999990463257,0.8009999990463257,0.8009999990463257,0.6522499918937683,0.6522499918937683,0.8877500146627426,0.8877500146627426,0.8877500146627426,0.8877500146627426,0.2355000227689743,0.4839999973773956,0.4839999973773956,0.4839999973773956,0.4839999973773956,0.9649999737739564,0.9649999737739564,0.9649999737739564,0.9649999737739564,0.9649999737739564,0.48099997639656084,0.48099997639656084,0.48099997639656084,0.48099997639656084,0.48099997639656084,0.80 (0.65 to 0.89),0.80 (0.65 to 0.89),0.80 (0.65 to 0.89)
exposure typology,exposure typology,exposure typology,single exposure,single exposure,single exposure,single exposure,single exposure,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,87,87,87,87,1,-0.00832661979751467,-0.00832661979751467,-0.00832661979751467,-0.00832661979751467,-0.1888283824251173,-0.1888283824251173,0.18050614399758227,0.18050614399758227,0.18050614399758227,0.18050614399758227,0.3693345264226996,-1.0834127859795233,-1.0834127859795233,-1.0834127859795233,-1.0834127859795233,2.0864834750639036,2.0864834750639036,2.0864834750639036,2.0864834750639036,2.0864834750639036,3.169896261043427,3.169896261043427,3.169896261043427,3.169896261043427,3.169896261043427,-0.01 (-0.19 to 0.18),-0.01 (-0.19 to 0.18),-0.01 (-0.19 to 0.18)
exposure typology,exposure typology,exposure typology,single exposure,single exposure,single exposure,single exposure,single exposure,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,87,87,87,87,1,0.00966917405939056,0.00966917405939056,0.00966917405939056,0.00966917405939056,-0.18028807364298477,-0.18028807364298477,0.13710194585929936,0.13710194585929936,0.13710194585929936,0.13710194585929936,0.3173900195022841,-0.9840524831676408,-0.9840524831676408,-0.9840524831676408,-0.9840524831676408,1.7125517312645937,1.7125517312645937,1.7125517312645937,1.7125517312645937,1.7125517312645937,2.6966042144322344,2.6966042144322344,2.6966042144322344,2.6966042144322344,2.6966042144322344,0.01 (-0.18 to 0.14),0.01 (-0.18 to 0.14),0.01 (-0.18 to 0.14)
exposure typology,exposure typology,exposure typology,single exposure,single exposure,single exposure,single exposure,single exposure,SDI,SDI,SDI,SDI,SDI,88,88,88,88,0,0.7569085584999999,0.7569085584999999,0.7569085584999999,0.7569085584999999,0.6060851525,0.6060851525,0.8363141275,0.8363141275,0.8363141275,0.8363141275,0.23022897500000006,0.358823295,0.358823295,0.358823295,0.358823295,0.933059111,0.933059111,0.933059111,0.933059111,0.933059111,0.5742358160000001,0.5742358160000001,0.5742358160000001,0.5742358160000001,0.5742358160000001,0.76 (0.61 to 0.84),0.76 (0.61 to 0.84),0.76 (0.61 to 0.84)
exposure typology,exposure typology,exposure typology,single exposure,single exposure,single exposure,single exposure,single exposure,female LC YLL 2021,female LC YLL 2021,female LC YLL 2021,female LC YLL 2021,female LC YLL 2021,88,88,88,88,0,298.09706115722656,298.09706115722656,298.09706115722656,298.09706115722656,103.03382873535156,103.03382873535156,640.8576202392578,640.8576202392578,640.8576202392578,640.8576202392578,537.82379150390625,11.40611457824707,11.40611457824707,11.40611457824707,11.40611457824707,1404.475341796875,1404.475341796875,1404.475341796875,1404.475341796875,1404.475341796875,1393.069227218628,1393.069227218628,1393.069227218628,1393.069227218628,1393.069227218628,298.10 (103.03 to 640.86),298.10 (103.03 to 640.86),298.10 (103.03 to 640.86)
exposure typology,exposure typology,exposure typology,single exposure,single exposure,single exposure,single exposure,single exposure,female LC mort 2021,female LC mort 2021,female LC mort 2021,female LC mort 2021,female LC mort 2021,88,88,88,88,0,12.916919231414795,12.916919231414795,12.916919231414795,12.916919231414795,3.8775160908699036,3.8775160908699036,32.26925277709961,32.26925277709961,32.26925277709961,32.26925277709961,28.391736686229706,0.6027061343193054,0.6027061343193054,0.6027061343193054,0.6027061343193054,66.5417251586914,66.5417251586914,66.5417251586914,66.5417251586914,66.5417251586914,65.9390190243721,65.9390190243721,65.9390190243721,65.9390190243721,65.9390190243721,12.92 (3.88 to 32.27),12.92 (3.88 to 32.27),12.92 (3.88 to 32.27)
exposure typology,exposure typology,exposure typology,single exposure,single exposure,single exposure,single exposure,single exposure,urbanisation,urbanisation,urbanisation,urbanisation,urbanisation,87,87,87,87,1,68.773601700253,68.773601700253,68.773601700253,68.773601700253,51.57957086105715,51.57957086105715,82.92496543752985,82.92496543752985,82.92496543752985,82.92496543752985,31.3453945764727,16.4881925800694,16.4881925800694,16.4881925800694,16.4881925800694,100,100,100,100,100,83.5118074199306,83.5118074199306,83.5118074199306,83.5118074199306,83.5118074199306,68.77 (51.58 to 82.92),68.77 (51.58 to 82.92),68.77 (51.58 to 82.92)
exposure typology,exposure typology,exposure typology,triple exposure,triple exposure,triple exposure,triple exposure,triple exposure,HDI,HDI,HDI,HDI,HDI,1,1,1,1,0,0.7760000228881836,0.7760000228881836,0.7760000228881836,0.7760000228881836,0.7760000228881836,0.7760000228881836,0.7760000228881836,0.7760000228881836,0.7760000228881836,0.7760000228881836,0,0.7760000228881836,0.7760000228881836,0.7760000228881836,0.7760000228881836,0.7760000228881836,0.7760000228881836,0.7760000228881836,0.7760000228881836,0.7760000228881836,0,0,0,0,0,0.78 (0.78 to 0.78),0.78 (0.78 to 0.78),0.78 (0.78 to 0.78)
exposure typology,exposure typology,exposure typology,triple exposure,triple exposure,triple exposure,triple exposure,triple exposure,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,YLL-based smoking-adjusted burden residual,1,1,1,1,0,-0.16969702074467466,-0.16969702074467466,-0.16969702074467466,-0.16969702074467466,-0.16969702074467466,-0.16969702074467466,-0.16969702074467466,-0.16969702074467466,-0.16969702074467466,-0.16969702074467466,0,-0.16969702074467466,-0.16969702074467466,-0.16969702074467466,-0.16969702074467466,-0.16969702074467466,-0.16969702074467466,-0.16969702074467466,-0.16969702074467466,-0.16969702074467466,0,0,0,0,0,-0.17 (-0.17 to -0.17),-0.17 (-0.17 to -0.17),-0.17 (-0.17 to -0.17)
exposure typology,exposure typology,exposure typology,triple exposure,triple exposure,triple exposure,triple exposure,triple exposure,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,mortality-based smoking-adjusted burden residual,1,1,1,1,0,-0.342721231742829,-0.342721231742829,-0.342721231742829,-0.342721231742829,-0.342721231742829,-0.342721231742829,-0.342721231742829,-0.342721231742829,-0.342721231742829,-0.342721231742829,0,-0.342721231742829,-0.342721231742829,-0.342721231742829,-0.342721231742829,-0.342721231742829,-0.342721231742829,-0.342721231742829,-0.342721231742829,-0.342721231742829,0,0,0,0,0,-0.34 (-0.34 to -0.34),-0.34 (-0.34 to -0.34),-0.34 (-0.34 to -0.34)
exposure typology,exposure typology,exposure typology,triple exposure,triple exposure,triple exposure,triple exposure,triple exposure,SDI,SDI,SDI,SDI,SDI,1,1,1,1,0,0.723077893,0.723077893,0.723077893,0.723077893,0.723077893,0.723077893,0.723077893,0.723077893,0.723077893,0.723077893,0,0.723077893,0.723077893,0.723077893,0.723077893,0.723077893,0.723077893,0.723077893,0.723077893,0.723077893,0,0,0,0,0,0.72 (0.72 to 0.72),0.72 (0.72 to 0.72),0.72 (0.72 to 0.72)
exposure typology,exposure typology,exposure typology,triple exposure,triple exposure,triple exposure,triple exposure,triple exposure,female LC YLL 2021,female LC YLL 2021,female LC YLL 2021,female LC YLL 2021,female LC YLL 2021,1,1,1,1,0,650.7081298828125,650.7081298828125,650.7081298828125,650.7081298828125,650.7081298828125,650.7081298828125,650.7081298828125,650.7081298828125,650.7081298828125,650.7081298828125,0,650.7081298828125,650.7081298828125,650.7081298828125,650.7081298828125,650.7081298828125,650.7081298828125,650.7081298828125,650.7081298828125,650.7081298828125,0,0,0,0,0,650.71 (650.71 to 650.71),650.71 (650.71 to 650.71),650.71 (650.71 to 650.71)
exposure typology,exposure typology,exposure typology,triple exposure,triple exposure,triple exposure,triple exposure,triple exposure,female LC mort 2021,female LC mort 2021,female LC mort 2021,female LC mort 2021,female LC mort 2021,1,1,1,1,0,27.486019134521484,27.486019134521484,27.486019134521484,27.486019134521484,27.486019134521484,27.486019134521484,27.486019134521484,27.486019134521484,27.486019134521484,27.486019134521484,0,27.486019134521484,27.486019134521484,27.486019134521484,27.486019134521484,27.486019134521484,27.486019134521484,27.486019134521484,27.486019134521484,27.486019134521484,0,0,0,0,0,27.49 (27.49 to 27.49),27.49 (27.49 to 27.49),27.49 (27.49 to 27.49)
exposure typology,exposure typology,exposure typology,triple exposure,triple exposure,triple exposure,triple exposure,triple exposure,urbanisation,urbanisation,urbanisation,urbanisation,urbanisation,1,1,1,1,0,50.4899479477034,50.4899479477034,50.4899479477034,50.4899479477034,50.4899479477034,50.4899479477034,50.4899479477034,50.4899479477034,50.4899479477034,50.4899479477034,0,50.4899479477034,50.4899479477034,50.4899479477034,50.4899479477034,50.4899479477034,50.4899479477034,50.4899479477034,50.4899479477034,50.4899479477034,0,0,0,0,0,50.49 (50.49 to 50.49),50.49 (50.49 to 50.49),50.49 (50.49 to 50.49)
